Date,Tmax_1,Tmin_1,Tavg_1,Depart_1,DewPoint_1,WetBulb_1,Sunrise_1,Sunset_1,CodeSum_1,SnowFall_1,PrecipTotal_1,StnPressure_1,ResultSpeed_1,ResultDir_1,AvgSpeed_1,Tmax_2,Tmin_2,Tavg_2,DewPoint_2,WetBulb_2,CodeSum_2,PrecipTotal_2,StnPressure_2,ResultSpeed_2,ResultDir_2,AvgSpeed_2
2007-08-20 00:00:00,78,68,73.0,2.0,68,69.0,2007-08-20 05:04:00,2007-08-20 18:46:00,TSRA RA BR,0.0,0.91,29.15,0.5,12,5.7,76,68,72.0,69,70.0,TS TSRA RA BR HZ,0.48,29.21,2.4,20,5.9
2007-08-21 00:00:00,87,69,78.0,7.0,70,72.0,2007-08-21 05:05:00,2007-08-21 18:45:00,BR HZ,0.0,0.001,29.21,3.8,18,6.0,85,69,77.0,70,72.0,BR,0.01,29.26,3.5,17,6.0
2007-08-22 00:00:00,90,69,80.0,9.0,71,73.0,2007-08-22 05:06:00,2007-08-22 18:43:00,TS TSRA RA,0.0,0.37,29.23,5.3,21,9.5,90,70,80.0,70,73.0,TSRA RA BR,0.88,29.29,5.1,21,8.4
2007-08-23 00:00:00,87,69,78.0,7.0,69,71.0,2007-08-23 05:08:00,2007-08-23 18:42:00,TS TSRA RA BR VCTS,0.0,2.35,29.15,9.6,21,11.7,89,70,80.0,69,71.0,TS TSRA BR,1.96,29.21,6.7,21,9.1
2007-08-24 00:00:00,80,69,75.0,4.0,67,69.0,2007-08-24 05:09:00,2007-08-24 18:40:00,TSRA RA,0.0,0.24,29.11,5.8,25,7.1,81,69,75.0,67,69.0,TS TSRA RA BR,0.2,29.16,5.5,25,7.3
2007-08-25 00:00:00,79,64,72.0,2.0,63,66.0,2007-08-25 05:10:00,2007-08-25 18:39:00,RA,0.0,0.34,29.23,3.0,36,5.6,76,65,71.0,63,66.0,RA BR,0.25,29.29,2.4,3,6.4
2007-08-26 00:00:00,79,60,70.0,0.0,55,61.0,2007-08-26 05:11:00,2007-08-26 18:37:00,MD,0.0,0.0,29.38,3.6,11,5.4,78,61,70.0,55,62.0,MD,0.0,29.44,3.7,11,4.6
2007-08-27 00:00:00,79,60,70.0,0.0,60,64.0,2007-08-27 05:12:00,2007-08-27 18:35:00,MD,0.0,0.0,29.36,6.5,17,7.4,79,63,71.0,59,64.0,MD,0.0,29.41,6.4,16,7.3
2007-08-28 00:00:00,91,67,79.0,9.0,66,70.0,2007-08-28 05:13:00,2007-08-28 18:34:00,MD,0.0,0.0,29.28,9.0,20,9.5,90,69,80.0,65,70.0,MD,0.0,29.34,7.8,21,8.3
2007-08-29 00:00:00,85,68,77.0,7.0,65,69.0,2007-08-29 05:14:00,2007-08-29 18:32:00,MD,0.0,0.001,29.34,5.6,3,8.2,86,69,78.0,64,69.0,MD,0.001,29.39,5.3,3,8.8
2007-08-30 00:00:00,75,57,66.0,-4.0,54,60.0,2007-08-30 05:15:00,2007-08-30 18:31:00,MD,0.0,0.0,29.47,9.1,2,9.9,75,60,68.0,54,61.0,MD,0.0,29.51,10.8,3,10.9
2007-08-31 00:00:00,77,57,67.0,-2.0,52,59.0,2007-08-31 05:16:00,2007-08-31 18:29:00,MD,0.0,0.0,29.47,3.9,4,5.2,76,57,67.0,54,60.0,MD,0.0,29.52,3.0,6,4.6
2007-09-01 00:00:00,81,57,69.0,1.0,55,61.0,2007-09-01 05:17:00,2007-09-01 18:27:00,MD,0.0,0.0,29.49,4.2,11,5.0,79,60,70.0,56,62.0,MD,0.0,29.54,4.4,11,4.4
2007-09-02 00:00:00,85,61,73.0,5.0,57,63.0,2007-09-02 05:18:00,2007-09-02 18:26:00,MD,0.0,0.0,29.41,4.2,21,5.0,84,62,73.0,56,63.0,MD,0.0,29.47,4.8,21,6.0
2007-09-03 00:00:00,88,66,77.0,9.0,61,67.0,2007-09-03 05:19:00,2007-09-03 18:24:00,MD,0.0,0.0,29.36,2.0,27,5.8,88,64,76.0,61,67.0,MD,0.0,29.42,3.0,25,6.2
2007-09-04 00:00:00,89,63,76.0,8.0,60,66.0,2007-09-04 05:20:00,2007-09-04 18:22:00,MD,0.0,0.0,29.28,2.8,22,4.3,90,67,79.0,59,67.0,MD,0.0,29.34,2.2,24,5.0
2007-09-05 00:00:00,90,66,78.0,11.0,63,69.0,2007-09-05 05:21:00,2007-09-05 18:21:00,RA,0.0,0.001,29.24,6.4,19,6.5,91,72,82.0,62,69.0,MD,0.0,29.31,6.4,19,6.7
2007-09-06 00:00:00,82,73,78.0,11.0,67,70.0,2007-09-06 05:22:00,2007-09-06 18:19:00,RA HZ,0.0,0.18,29.21,11.9,20,12.1,84,74,79.0,66,70.0,TSRA HZ,0.08,29.27,12.8,20,13.0
2007-09-07 00:00:00,84,70,77.0,10.0,68,70.0,2007-09-07 05:23:00,2007-09-07 18:17:00,TSRA RA BR HZ,0.0,0.19,29.15,10.4,23,13.9,84,71,78.0,67,70.0,TSRA RA BR HZ,0.67,29.21,9.5,23,13.0
2007-09-08 00:00:00,78,64,71.0,5.0,57,63.0,2007-09-08 05:24:00,2007-09-08 18:15:00,MD,0.0,0.0,29.3,6.0,5,7.2,78,68,73.0,58,64.0,MD,0.0,29.34,8.4,5,9.4
2007-09-09 00:00:00,80,63,72.0,6.0,59,63.0,2007-09-09 05:25:00,2007-09-09 18:14:00,MD,0.0,0.0,29.36,9.2,3,9.9,79,63,71.0,59,64.0,MD,0.0,29.41,10.1,3,10.9
2007-09-10 00:00:00,74,54,64.0,-2.0,58,60.0,2007-09-10 05:26:00,2007-09-10 18:12:00,RA BR,0.0,0.36,29.3,7.2,2,9.0,73,55,64.0,59,62.0,RA,0.25,29.34,7.4,3,9.7
2007-09-11 00:00:00,71,50,61.0,-4.0,44,52.0,2007-09-11 05:27:00,2007-09-11 18:10:00,MD,0.0,0.001,29.2,11.7,29,13.5,71,51,61.0,44,52.0,MD,0.001,29.26,12.1,29,13.7
2007-09-12 00:00:00,67,46,57.0,-8.0,42,49.0,2007-09-12 05:28:00,2007-09-12 18:09:00,MD,0.0,0.0,29.4,1.8,3,5.6,66,46,56.0,43,50.0,MD,0.0,29.46,1.9,5,6.0
2007-09-13 00:00:00,78,50,64.0,-1.0,45,54.0,2007-09-13 05:29:00,2007-09-13 18:07:00,MD,0.0,0.0,29.23,8.3,19,8.5,79,53,66.0,43,54.0,MD,0.0,29.3,7.1,20,7.7
2007-09-14 00:00:00,66,45,56.0,-8.0,39,48.0,2007-09-14 05:30:00,2007-09-14 18:05:00,MD,0.0,0.0,29.36,12.1,32,13.4,67,47,57.0,40,49.0,MD,0.0,29.41,11.7,32,13.0
2007-09-15 00:00:00,61,39,50.0,-14.0,33,43.0,2007-09-15 05:31:00,2007-09-15 18:03:00,MD,0.0,0.0,29.56,1.4,33,5.9,62,42,52.0,35,45.0,MD,0.0,29.62,1.1,35,6.6
2007-09-16 00:00:00,71,44,58.0,-6.0,40,49.0,2007-09-16 05:32:00,2007-09-16 18:00:00,MD,0.0,0.0,29.46,6.8,18,7.4,72,49,61.0,38,50.0,MD,0.0,29.52,7.7,18,8.2
2007-09-17 00:00:00,80,52,66.0,2.0,49,57.0,2007-09-17 05:33:00,2007-09-17 17:58:00,MD,0.0,0.0,29.39,11.7,17,12.1,80,55,68.0,48,57.0,MD,0.0,29.46,10.6,17,11.0
2007-09-18 00:00:00,88,63,76.0,12.0,58,65.0,2007-09-18 05:35:00,2007-09-18 17:56:00,MD,0.0,0.0,29.34,12.9,19,13.1,89,66,78.0,57,65.0,MD,0.0,29.41,12.5,19,12.8
2007-09-19 00:00:00,84,65,75.0,12.0,59,65.0,2007-09-19 05:36:00,2007-09-19 17:55:00,MD,0.0,0.0,29.41,5.0,26,9.7,84,68,76.0,59,65.0,MD,0.0,29.47,3.5,25,9.0
2007-09-20 00:00:00,78,60,69.0,7.0,59,63.0,2007-09-20 05:37:00,2007-09-20 17:53:00,MD,0.0,0.0,29.39,5.3,7,6.6,76,63,70.0,59,64.0,MD,0.0,29.44,5.6,8,6.1
2007-09-21 00:00:00,88,64,76.0,14.0,59,66.0,2007-09-21 05:38:00,2007-09-21 17:51:00,HZ,0.0,0.0,29.18,10.3,21,12.4,90,68,79.0,59,66.0,HZ,0.0,29.23,9.8,22,11.5
2007-09-22 00:00:00,74,51,63.0,1.0,43,53.0,2007-09-22 05:39:00,2007-09-22 17:49:00,MD,0.0,0.0,29.42,2.6,3,6.8,72,58,65.0,45,55.0,MD,0.0,29.48,4.3,1,7.7
2007-09-23 00:00:00,84,50,67.0,6.0,50,58.0,2007-09-23 05:40:00,2007-09-23 17:48:00,MD,0.0,0.0,29.43,4.6,13,5.3,83,55,69.0,50,59.0,MD,0.0,29.49,5.9,12,6.4
2007-09-24 00:00:00,90,68,79.0,18.0,63,68.0,2007-09-24 05:41:00,2007-09-24 17:46:00,MD,0.0,0.0,29.27,11.4,19,11.9,91,71,81.0,62,69.0,MD,0.0,29.34,10.0,19,10.5
2007-09-25 00:00:00,85,63,74.0,13.0,65,69.0,2007-09-25 05:42:00,2007-09-25 17:44:00,TS RA,0.0,0.27,29.23,7.9,23,10.5,83,67,75.0,66,69.0,TSRA,0.01,29.29,7.3,23,9.4
2007-09-26 00:00:00,69,53,61.0,1.0,50,55.0,2007-09-26 05:43:00,2007-09-26 17:42:00,RA,0.0,0.09,29.31,4.3,1,6.6,68,55,62.0,51,56.0,RA BR,0.14,29.37,4.8,2,7.3
2007-09-27 00:00:00,75,49,62.0,2.0,49,55.0,2007-09-27 05:44:00,2007-09-27 17:41:00,BR,0.0,0.001,29.26,4.9,24,6.5,74,52,63.0,49,55.0,RA BCFG BR,0.001,29.31,4.5,25,5.8
2007-09-28 00:00:00,73,53,63.0,4.0,46,53.0,2007-09-28 05:45:00,2007-09-28 17:39:00,MD,0.0,0.0,29.47,2.3,4,7.1,73,53,63.0,46,54.0,MD,0.0,29.52,3.1,7,6.6
2007-09-29 00:00:00,80,50,65.0,6.0,46,55.0,2007-09-29 05:46:00,2007-09-29 17:37:00,MD,0.0,0.0,29.5,9.5,17,9.8,82,52,67.0,45,55.0,MD,0.0,29.57,8.4,17,8.8
2007-09-30 00:00:00,83,59,71.0,12.0,49,59.0,2007-09-30 05:47:00,2007-09-30 17:35:00,TSRA BR,0.0,0.14,29.36,14.4,19,14.6,84,61,73.0,48,59.0,TSRA BR,0.14,29.44,12.9,19,13.2
2007-10-01 00:00:00,69,59,64.0,6.0,59,61.0,2007-10-01 05:48:00,2007-10-01 17:34:00,RA DZ FG+ BCFG BR,0.0,0.29,29.28,6.1,22,8.1,68,59,64.0,59,61.0,RA BR,0.17,29.35,7.9,21,8.9
2007-10-02 00:00:00,78,57,68.0,10.0,59,63.0,2007-10-02 05:49:00,2007-10-02 17:32:00,RA FG+ MIFG BR,0.0,0.09,29.18,10.8,19,11.1,80,59,70.0,59,63.0,RA BR,0.11,29.25,10.0,19,10.3
2007-10-03 00:00:00,74,55,65.0,8.0,48,56.0,2007-10-03 05:50:00,2007-10-03 17:30:00,MD,0.0,0.0,29.28,5.9,26,7.1,74,56,65.0,47,56.0,MD,0.001,29.34,4.8,25,7.1
2007-10-04 00:00:00,82,51,67.0,10.0,56,61.0,2007-10-04 05:52:00,2007-10-04 17:29:00,HZ,0.0,0.0,29.34,3.9,17,4.6,83,56,70.0,56,62.0,MD,0.0,29.39,4.6,17,5.9
2007-10-05 00:00:00,84,62,73.0,16.0,65,68.0,2007-10-05 05:53:00,2007-10-05 17:27:00,HZ,0.0,0.0,29.36,7.0,17,7.0,85,68,77.0,65,69.0,RA BR,0.06,29.42,6.8,18,7.0
2007-10-06 00:00:00,87,69,78.0,22.0,67,70.0,2007-10-06 05:54:00,2007-10-06 17:25:00,MD,0.0,0.0,29.33,6.9,20,7.4,88,71,80.0,66,71.0,MD,0.0,29.39,6.4,21,6.7
2007-10-07 00:00:00,87,67,77.0,21.0,66,70.0,2007-10-07 05:55:00,2007-10-07 17:24:00,MD,0.0,0.0,29.31,5.2,19,5.9,88,70,79.0,65,70.0,MD,0.0,29.38,5.3,19,5.9
2007-10-08 00:00:00,87,60,74.0,18.0,61,66.0,2007-10-08 05:56:00,2007-10-08 17:22:00,MD,0.0,0.0,29.23,7.7,24,10.1,88,62,75.0,60,66.0,MD,0.0,29.28,7.3,24,9.9
2007-10-09 00:00:00,76,49,63.0,8.0,44,53.0,2007-10-09 05:57:00,2007-10-09 17:20:00,MD,0.0,0.0,29.21,11.5,28,12.8,77,50,64.0,44,53.0,MD,0.0,29.27,12.1,28,13.3
2007-10-10 00:00:00,54,47,51.0,-4.0,38,44.0,2007-10-10 05:58:00,2007-10-10 17:19:00,RA DZ,0.0,0.001,29.21,15.1,31,15.5,53,47,50.0,37,44.0,MD,0.001,29.26,14.4,31,14.6
2007-10-11 00:00:00,54,46,50.0,-4.0,39,45.0,2007-10-11 05:59:00,2007-10-11 17:17:00,MD,0.0,0.0,29.28,11.9,36,12.9,56,48,52.0,39,45.0,MD,0.0,29.34,14.6,36,15.5
2007-10-12 00:00:00,56,41,49.0,-5.0,35,43.0,2007-10-12 06:00:00,2007-10-12 17:15:00,MD,0.0,0.0,29.28,3.4,35,4.6,57,45,51.0,35,43.0,MD,0.0,29.34,2.8,36,5.4
2007-10-13 00:00:00,59,40,50.0,-3.0,41,47.0,2007-10-13 06:02:00,2007-10-13 17:14:00,MD,0.0,0.0,29.31,2.7,20,3.5,59,44,52.0,40,47.0,MD,0.0,29.38,3.6,21,4.7
2007-10-14 00:00:00,61,53,57.0,4.0,49,53.0,2007-10-14 06:03:00,2007-10-14 17:12:00,RA,0.0,0.15,29.34,5.6,11,6.6,63,55,59.0,47,52.0,RA,0.01,29.4,5.7,12,6.0
2007-10-15 00:00:00,74,51,63.0,10.0,52,57.0,2007-10-15 06:04:00,2007-10-15 17:11:00,RA BR,0.0,0.07,29.21,4.1,14,5.6,77,55,66.0,50,57.0,RA,0.04,29.26,6.6,16,6.9
2007-10-16 00:00:00,67,52,60.0,8.0,54,57.0,2007-10-16 06:05:00,2007-10-16 17:09:00,RA DZ BR,0.0,0.24,29.16,6.4,21,7.5,68,56,62.0,55,58.0,RA BR,0.19,29.23,6.5,21,7.3
2007-10-17 00:00:00,72,47,60.0,8.0,53,57.0,2007-10-17 06:06:00,2007-10-17 17:07:00,RA HZ,0.0,0.04,29.07,9.3,14,9.8,74,50,62.0,53,57.0,RA HZ,0.11,29.13,8.6,14,9.1
2007-10-18 00:00:00,78,59,69.0,18.0,56,61.0,2007-10-18 06:07:00,2007-10-18 17:06:00,RA BR,0.0,0.3,28.59,17.2,19,18.9,79,60,70.0,57,62.0,TSRA RA BR,0.34,28.67,15.5,19,17.2
2007-10-19 00:00:00,60,52,56.0,5.0,48,52.0,2007-10-19 06:08:00,2007-10-19 17:04:00,RA BR,0.0,0.01,28.75,16.2,24,16.7,61,53,57.0,48,52.0,RA DZ,0.001,28.82,17.7,24,18.0
2007-10-20 00:00:00,73,47,60.0,10.0,43,52.0,2007-10-20 06:10:00,2007-10-20 17:03:00,MD,0.0,0.0,29.02,10.9,21,12.0,74,47,61.0,43,52.0,MD,0.0,29.1,11.1,21,11.7
2007-10-21 00:00:00,80,60,70.0,20.0,47,57.0,2007-10-21 06:11:00,2007-10-21 17:01:00,MD,0.0,0.0,29.08,18.0,20,18.2,79,61,70.0,46,56.0,MD,0.0,29.15,16.7,20,16.8
2007-10-22 00:00:00,67,46,57.0,7.0,47,50.0,2007-10-22 06:12:00,2007-10-22 17:00:00,RA DZ BR,0.0,0.16,29.26,5.2,36,9.2,66,47,57.0,47,51.0,RA DZ BR,0.15,29.32,5.8,1,10.3
2007-10-23 00:00:00,58,43,51.0,2.0,36,44.0,2007-10-23 06:13:00,2007-10-23 16:58:00,MD,0.0,0.0,29.2,5.2,31,8.2,53,46,50.0,39,45.0,RA,0.03,29.26,4.0,31,7.9
2007-10-24 00:00:00,55,43,49.0,0.0,35,42.0,2007-10-24 06:14:00,2007-10-24 16:57:00,MD,0.0,0.0,29.46,13.3,2,14.5,53,45,49.0,35,43.0,MD,0.0,29.51,16.0,2,17.3
2007-10-25 00:00:00,55,45,50.0,2.0,39,46.0,2007-10-25 06:16:00,2007-10-25 16:56:00,RA,0.0,0.001,29.47,13.9,6,14.1,57,45,51.0,40,46.0,RA,0.001,29.52,14.5,6,14.7
2007-10-26 00:00:00,65,53,59.0,11.0,48,52.0,2007-10-26 06:17:00,2007-10-26 16:54:00,RA BR,0.0,0.33,29.31,6.2,5,6.9,66,53,60.0,49,52.0,RA BR,0.41,29.38,4.2,6,7.2
2007-10-27 00:00:00,55,37,46.0,-2.0,38,45.0,2007-10-27 06:18:00,2007-10-27 16:53:00,RA BR,0.0,0.01,29.56,9.4,32,9.9,57,39,48.0,41,46.0,RA BR HZ,0.08,29.62,7.9,31,9.1
2007-10-28 00:00:00,56,34,45.0,-2.0,30,39.0,2007-10-28 06:19:00,2007-10-28 16:51:00,MD,0.0,0.0,29.79,3.4,23,4.2,56,34,45.0,30,39.0,MD,0.0,29.86,3.5,23,4.1
2007-10-29 00:00:00,61,39,50.0,3.0,32,42.0,2007-10-29 06:20:00,2007-10-29 16:50:00,MD,0.0,0.0,29.63,10.2,22,10.4,60,39,50.0,32,42.0,MD,0.0,29.7,9.1,22,9.3
2007-10-30 00:00:00,66,41,54.0,8.0,38,46.0,2007-10-30 06:22:00,2007-10-30 16:49:00,MD,0.0,0.0,29.43,12.2,20,12.5,66,42,54.0,37,46.0,MD,0.0,29.51,10.8,20,10.9
2007-10-31 00:00:00,62,41,52.0,6.0,37,46.0,2007-10-31 06:23:00,2007-10-31 16:47:00,MD,0.0,0.0,29.3,12.2,25,14.3,63,43,53.0,38,46.0,MD,0.0,29.36,12.2,25,15.0
2008-05-01 00:00:00,74,48,61.0,8.0,51,56.0,2008-05-01 04:48:00,2008-05-01 18:49:00,MD,0.0,0.0,28.95,10.6,16,11.5,73,48,61.0,51,57.0,MD,0.001,29.01,9.8,17,10.4
2008-05-02 00:00:00,74,51,63.0,9.0,55,58.0,2008-05-02 04:47:00,2008-05-02 18:50:00,TSRA RA BR,0.0,1.28,28.79,13.8,20,15.1,74,55,65.0,56,60.0,TSRA RA BR,0.74,28.85,11.9,19,13.0
2008-05-03 00:00:00,56,43,50.0,-4.0,41,46.0,2008-05-03 04:46:00,2008-05-03 18:51:00,RA,0.0,0.001,29.01,10.4,25,12.7,56,44,50.0,42,46.0,RA BR,0.01,29.08,11.2,25,12.7
2008-05-04 00:00:00,65,38,52.0,-2.0,34,45.0,2008-05-04 04:44:00,2008-05-04 18:52:00,MD,0.0,0.0,29.31,5.6,24,6.3,66,39,53.0,33,45.0,MD,0.0,29.38,5.1,23,5.6
2008-05-05 00:00:00,75,50,63.0,8.0,38,50.0,2008-05-05 04:43:00,2008-05-05 18:53:00,MD,0.0,0.0,29.27,4.4,26,7.0,74,50,62.0,38,50.0,MD,0.0,29.34,3.7,23,6.2
2008-05-06 00:00:00,81,46,64.0,9.0,44,55.0,2008-05-06 04:42:00,2008-05-06 18:55:00,MD,0.0,0.0,29.16,6.3,22,7.1,82,52,67.0,43,55.0,MD,0.0,29.23,6.9,22,8.8
2008-05-07 00:00:00,70,49,60.0,5.0,52,56.0,2008-05-07 04:41:00,2008-05-07 18:56:00,RA BR,0.0,0.76,28.97,3.5,23,12.3,71,50,61.0,53,56.0,RA BR,0.71,29.03,1.9,22,11.1
2008-05-08 00:00:00,59,45,52.0,-4.0,35,44.0,2008-05-08 04:39:00,2008-05-08 18:57:00,MD,0.0,0.0,29.08,12.2,5,12.6,59,47,53.0,36,45.0,MD,0.0,29.14,14.3,5,15.0
2008-05-09 00:00:00,58,41,50.0,-6.0,34,43.0,2008-05-09 04:38:00,2008-05-09 18:58:00,MD,0.0,0.0,29.15,6.3,3,6.9,58,42,50.0,35,44.0,MD,0.0,29.2,6.5,3,7.0
2008-05-10 00:00:00,61,38,50.0,-6.0,37,45.0,2008-05-10 04:37:00,2008-05-10 18:59:00,MD,0.0,0.0,29.08,5.9,7,6.3,61,41,51.0,39,46.0,MD,0.0,29.15,6.0,8,6.6
2008-05-11 00:00:00,58,46,52.0,-5.0,43,47.0,2008-05-11 04:36:00,2008-05-11 19:00:00,RA BR,0.0,0.95,28.85,14.5,2,17.7,60,47,54.0,44,48.0,RA BR,1.46,28.89,14.3,2,17.8
2008-05-12 00:00:00,56,40,48.0,-9.0,38,43.0,2008-05-12 04:35:00,2008-05-12 19:01:00,MD,0.0,0.0,29.26,5.1,7,7.8,53,41,47.0,39,43.0,MD,0.0,29.32,4.9,6,7.6
2008-05-13 00:00:00,73,40,57.0,-1.0,45,51.0,2008-05-13 04:34:00,2008-05-13 19:02:00,TSRA RA,0.0,0.08,29.2,15.5,18,15.9,73,45,59.0,45,52.0,TSRA RA,0.32,29.28,13.7,18,14.4
2008-05-14 00:00:00,64,45,55.0,-3.0,48,52.0,2008-05-14 04:33:00,2008-05-14 19:03:00,DZ BR,0.0,0.02,29.19,2.0,25,9.6,61,46,54.0,49,52.0,RA BR,0.02,29.25,2.5,21,8.9
2008-05-15 00:00:00,57,43,50.0,-8.0,37,45.0,2008-05-15 04:32:00,2008-05-15 19:04:00,MD,0.0,0.0,29.33,6.8,5,7.9,57,43,50.0,37,45.0,MD,0.0,29.38,7.5,5,8.1
2008-05-16 00:00:00,73,40,57.0,-2.0,41,50.0,2008-05-16 04:31:00,2008-05-16 19:05:00,MD,0.0,0.0,29.1,8.9,25,9.4,72,41,57.0,41,50.0,MD,0.0,29.16,8.3,25,8.8
2008-05-17 00:00:00,73,52,63.0,4.0,41,52.0,2008-05-17 04:30:00,2008-05-17 19:06:00,RA,0.0,0.12,28.87,12.9,30,14.7,73,50,62.0,41,52.0,TSRA RA BR,0.26,28.94,11.2,29,14.1
2008-05-18 00:00:00,55,44,50.0,-10.0,39,45.0,2008-05-18 04:29:00,2008-05-18 19:07:00,MD,0.0,0.0,28.93,3.5,34,8.2,55,45,50.0,40,46.0,MD,0.0,28.98,1.6,35,7.9
2008-05-19 00:00:00,60,40,50.0,-10.0,33,43.0,2008-05-19 04:28:00,2008-05-19 19:08:00,RA,0.0,0.001,28.96,3.9,7,5.7,59,42,51.0,34,44.0,RA,0.001,29.02,4.4,7,6.2
2008-05-20 00:00:00,66,47,57.0,-4.0,37,47.0,2008-05-20 04:27:00,2008-05-20 19:09:00,MD,0.0,0.0,28.94,7.3,31,9.2,64,49,57.0,37,47.0,MD,0.001,29.0,6.9,30,7.7
2008-05-21 00:00:00,66,41,54.0,-7.0,36,46.0,2008-05-21 04:26:00,2008-05-21 19:10:00,MD,0.0,0.0,29.0,7.2,32,9.2,65,45,55.0,36,46.0,MD,0.0,29.05,6.8,33,8.8
2008-05-22 00:00:00,59,45,52.0,-9.0,38,45.0,2008-05-22 04:25:00,2008-05-22 19:11:00,MD,0.0,0.0,29.24,8.8,5,9.8,56,47,52.0,38,45.0,MD,0.0,29.29,10.5,5,11.2
2008-05-23 00:00:00,57,46,52.0,-9.0,39,45.0,2008-05-23 04:25:00,2008-05-23 19:12:00,MD,0.0,0.0,29.41,10.7,3,10.9,59,48,54.0,40,46.0,MD,0.0,29.47,10.4,3,10.7
2008-05-24 00:00:00,67,40,54.0,-8.0,40,48.0,2008-05-24 04:24:00,2008-05-24 19:13:00,MD,0.0,0.0,29.44,7.4,7,8.4,68,44,56.0,38,48.0,MD,0.0,29.51,6.9,7,7.4
2008-05-25 00:00:00,78,44,61.0,-1.0,50,57.0,2008-05-25 04:23:00,2008-05-25 19:14:00,TSRA,0.0,0.001,29.18,10.3,18,11.9,78,51,65.0,48,57.0,MD,0.0,29.26,11.1,17,12.4
2008-05-26 00:00:00,81,47,64.0,2.0,60,64.0,2008-05-26 04:22:00,2008-05-26 19:15:00,TSRA RA BR,0.0,0.48,29.11,6.2,25,11.8,84,53,69.0,60,65.0,TS TSRA RA HZ,0.0,29.17,7.3,24,12.0
2008-05-27 00:00:00,50,42,46.0,-16.0,35,42.0,2008-05-27 04:22:00,2008-05-27 19:16:00,MD,0.0,0.0,29.5,19.2,3,19.3,53,45,49.0,36,43.0,RA,0.001,29.54,18.0,2,17.4
2008-05-28 00:00:00,62,43,53.0,-10.0,32,43.0,2008-05-28 04:21:00,2008-05-28 19:16:00,MD,0.0,0.0,29.6,8.2,6,8.7,61,45,53.0,35,44.0,MD,0.0,29.66,7.8,7,8.5
2008-05-29 00:00:00,67,42,55.0,-9.0,37,47.0,2008-05-29 04:21:00,2008-05-29 19:17:00,RA,0.0,0.01,29.39,3.5,11,4.2,68,45,57.0,38,48.0,RA,0.08,29.46,2.2,10,3.8
2008-05-30 00:00:00,77,55,66.0,2.0,59,62.0,2008-05-30 04:20:00,2008-05-30 19:18:00,TSRA RA BR,0.0,0.4,29.03,8.4,21,10.4,77,58,68.0,60,63.0,TS RA BR,0.3,29.09,9.4,20,10.7
2008-05-31 00:00:00,79,59,69.0,5.0,56,62.0,2008-05-31 04:20:00,2008-05-31 19:19:00,MD,0.0,0.0,29.1,10.8,28,11.9,79,60,70.0,56,62.0,MD,0.0,29.15,11.1,28,12.3
2008-06-01 00:00:00,74,53,64.0,0.0,47,55.0,2008-06-01 04:19:00,2008-06-01 19:20:00,MD,0.0,0.0,29.23,4.6,10,5.4,71,56,64.0,46,55.0,MD,0.0,29.29,5.6,8,5.9
2008-06-02 00:00:00,86,56,71.0,7.0,52,60.0,2008-06-02 04:19:00,2008-06-02 19:20:00,RA,0.0,0.001,29.16,1.9,8,4.8,85,61,73.0,53,61.0,MD,0.0,29.21,1.7,13,5.7
2008-06-03 00:00:00,69,55,62.0,-2.0,55,57.0,2008-06-03 04:18:00,2008-06-03 19:21:00,TSRA RA FG+ FG BR,0.0,0.52,28.97,7.3,4,9.2,74,57,66.0,58,60.0,RA BR HZ,0.92,29.02,5.2,3,6.7
2008-06-04 00:00:00,78,54,66.0,2.0,59,61.0,2008-06-04 04:18:00,2008-06-04 19:22:00,TSRA DZ FG+ FG BR HZ,0.0,0.001,28.9,4.5,4,5.2,78,59,69.0,61,64.0,TS TSRA BR HZ,0.02,28.95,3.1,5,4.3
2008-06-05 00:00:00,87,60,74.0,9.0,68,71.0,2008-06-05 04:17:00,2008-06-05 19:23:00,TSRA BR,0.0,0.64,29.0,11.5,20,14.0,88,68,78.0,69,72.0,TSRA,0.22,29.06,13.2,20,13.8
2008-06-06 00:00:00,87,73,80.0,14.0,68,72.0,2008-06-06 04:17:00,2008-06-06 19:23:00,RA,0.0,0.001,29.07,21.1,20,21.5,86,73,80.0,69,72.0,RA,0.03,29.14,19.2,20,19.5
2008-06-07 00:00:00,85,69,77.0,11.0,71,73.0,2008-06-07 04:17:00,2008-06-07 19:24:00,TS RA BR,0.0,0.11,29.16,12.5,19,13.2,84,72,78.0,71,73.0,TS BR,0.07,29.23,11.8,19,12.4
2008-06-08 00:00:00,85,64,75.0,9.0,68,70.0,2008-06-08 04:17:00,2008-06-08 19:25:00,TS TSRA RA,0.0,1.24,29.11,6.5,18,12.2,87,65,76.0,69,71.0,RA BR SQ,1.31,29.18,4.2,19,11.5
2008-06-09 00:00:00,74,65,70.0,4.0,64,66.0,2008-06-09 04:16:00,2008-06-09 19:25:00,RA BR,0.0,0.14,29.1,6.3,22,7.7,74,65,70.0,64,66.0,RA DZ,0.21,29.17,6.5,23,8.8
2008-06-10 00:00:00,79,59,69.0,2.0,56,61.0,2008-06-10 04:16:00,2008-06-10 19:26:00,RA,0.0,0.001,29.18,8.8,25,9.6,80,60,70.0,56,63.0,RA,0.01,29.25,9.3,25,10.4
